Utility Bill Date,Facility Name,Account Number,Line Item Type Name,Line Item Usage,Line Item Cost,Account Financial Code 1,Account Financial Code 2,Line Item Start Date,Line Item End Date,Facility Number,Line Item Category Name,Meter Type Name
7/31/24,74 Elmwood Pl,14758403 179 000 8,Delivery,0,48.02,"1851	","7302	",7/1/24,7/31/24,"81	",Charges,N/A
7/31/24,74 Elmwood Pl,14758403 179 000 8,Supply,14,13.99,"1851	","7302	",7/1/24,7/31/24,"81	",Usage,N/A
7/31/24,74 Elmwood Pl,14758403 179 000 8,Taxes,0,2.39,"1851	","7302	",7/1/24,7/31/24,"81	",Taxes,N/A
7/31/24,29 N Cedar St,14758403 183 000 2,Delivery,0,47.18,"1881	","7302	",7/1/24,7/31/24,"55	",Charges,N/A
7/31/24,29 N Cedar St,14758403 183 000 2,Supply,4,4,"1881	","7302	",7/1/24,7/31/24,"55	",Usage,N/A
7/31/24,29 N Cedar St,14758403 183 000 2,Taxes,0,2.35,"1881	","7302	",7/1/24,7/31/24,"55	",Taxes,N/A
7/31/24,35 Willard Ct #5,14758403 188 000 7,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"252	",Charges,N/A
7/31/24,35 Willard Ct #5,14758403 188 000 7,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"252	",Usage,N/A
7/31/24,35 Willard Ct #5,14758403 188 000 7,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"252	",Taxes,N/A
7/31/24,164 1/2 E Lorain St - DJ's,14758403 193 000 0,Delivery,0,46.84,"1554	","7302	",7/1/24,7/31/24,"208	",Charges,N/A
7/31/24,164 1/2 E Lorain St - DJ's,14758403 193 000 0,Supply,0,0,"1554	","7302	",7/1/24,7/31/24,"208	",Usage,N/A
7/31/24,164 1/2 E Lorain St - DJ's,14758403 193 000 0,Taxes,0,2.34,"1554	","7302	",7/1/24,7/31/24,"208	",Taxes,N/A
7/31/24,35 Willard Ct #1,14758403 194 000 9,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"58	",Charges,N/A
7/31/24,35 Willard Ct #1,14758403 194 000 9,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"58	",Usage,N/A
7/31/24,35 Willard Ct #1,14758403 194 000 9,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"58	",Taxes,N/A
7/31/24,35 Willard Ct #3,14758403 197 000 6,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"215	",Charges,N/A
7/31/24,35 Willard Ct #3,14758403 197 000 6,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"215	",Usage,N/A
7/31/24,35 Willard Ct #3,14758403 197 000 6,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"215	",Taxes,N/A
7/31/24,37 N Pleasant St #1 - CPO,14758403 198 000 5,Delivery,0,47.09,"9451	","7302	",7/1/24,7/31/24,"220	",Charges,N/A
7/31/24,37 N Pleasant St #1 - CPO,14758403 198 000 5,Supply,3,1.14,"9451	","7302	",7/1/24,7/31/24,"220	",Usage,N/A
7/31/24,37 N Pleasant St #1 - CPO,14758403 198 000 5,Taxes,0,2.35,"9451	","7302	",7/1/24,7/31/24,"220	",Taxes,N/A
7/31/24,35 Willard Ct #7,14758403 199 000 4,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"216	",Charges,N/A
7/31/24,35 Willard Ct #7,14758403 199 000 4,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"216	",Usage,N/A
7/31/24,35 Willard Ct #7,14758403 199 000 4,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"216	",Taxes,N/A
7/31/24,63 E Lorain St,14758403 200 000 0,Delivery,0,47.09,"1814	","7302	",7/1/24,7/31/24,"74	",Charges,N/A
7/31/24,63 E Lorain St,14758403 200 000 0,Supply,3,1.14,"1814	","7302	",7/1/24,7/31/24,"74	",Usage,N/A
7/31/24,63 E Lorain St,14758403 200 000 0,Taxes,0,2.35,"1814	","7302	",7/1/24,7/31/24,"74	",Taxes,N/A
7/31/24,36 N Pleasant St #2,14758403 201 000 9,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"217	",Charges,N/A
7/31/24,36 N Pleasant St #2,14758403 201 000 9,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"217	",Usage,N/A
7/31/24,36 N Pleasant St #2,14758403 201 000 9,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"217	",Taxes,N/A
7/31/24,36 N Pleasant St #8,14758403 202 000 8,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"222	",Charges,N/A
7/31/24,36 N Pleasant St #8,14758403 202 000 8,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"222	",Usage,N/A
7/31/24,36 N Pleasant St #8,14758403 202 000 8,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"222	",Taxes,N/A
7/31/24,36 N Pleasant St #6,14758403 203 000 7,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"221	",Charges,N/A
7/31/24,36 N Pleasant St #6,14758403 203 000 7,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"221	",Usage,N/A
7/31/24,36 N Pleasant St #6,14758403 203 000 7,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"221	",Taxes,N/A
7/31/24,19 E College St - Apollo,17667142 001 000 9,Delivery,0,172.17,"1135	","7302	",7/1/24,7/31/24,"259	",Charges,N/A
7/31/24,19 E College St - Apollo,17667142 001 000 9,Supply,22,21.98,"1135	","7302	",7/1/24,7/31/24,"259	",Usage,N/A
7/31/24,19 E College St - Apollo,17667142 001 000 9,Taxes,0,8.59,"1135	","7302	",7/1/24,7/31/24,"259	",Taxes,N/A
7/31/24,177 N Professor St,18558200 001 000 5,Delivery,0,47.35,"1802	","7302	",7/1/24,7/31/24,"36	",Charges,N/A
7/31/24,177 N Professor St,18558200 001 000 5,Supply,6,5.99,"1802	","7302	",7/1/24,7/31/24,"36	",Usage,N/A
7/31/24,177 N Professor St,18558200 001 000 5,Taxes,0,2.36,"1802	","7302	",7/1/24,7/31/24,"36	",Taxes,N/A
7/31/24,134 S Professor St - Allencroft,"200419886	",Natural Gas-Usage (MCF),0,0,"6202	","7302	",7/1/24,7/31/24,"93	",Usage,N/A
7/31/24,126 Forest St - Lord Saunders Dorm,"200420005	",Natural Gas-Usage (MCF),1,3.38,"6240	","7302	",7/1/24,7/31/24,"156	",Usage,N/A
7/31/24,96 S Professor St - Harvey Dorm,"200420006	",Natural Gas-Usage (MCF),0,0,"6242	","7302	",7/1/24,7/31/24,"129	",Usage,N/A
7/31/24,78 S Professor St,"200420008	",Natural Gas-Usage (MCF),0,0,"1832	","7302	",7/1/24,7/31/24,"247	",Usage,N/A
7/31/24,93 Elm St - Fairchild House,"200420012	",Natural Gas-Usage (MCF),6,20.27,"6208	","7302	",7/1/24,7/31/24,"121	",Usage,N/A
7/31/24,121 Elm St - South Hall,"200420013	",Natural Gas-Usage (MCF),10,33.78,"6224	","7302	",7/1/24,7/31/24,"176	",Usage,N/A
7/31/24,128 Forest St - Orchard Studios,"200420014	",Natural Gas-Usage (MCF),2,6.76,"1547	","7302	",7/1/24,7/31/24,"162	",Usage,N/A
7/31/24,137 Elm St,"200420015	",Natural Gas-Usage (MCF),1,3.38,"1852	","7302	",7/1/24,7/31/24,"15	",Usage,N/A
7/31/24,2 S Professor St - Talcott Hall,"200420093	",Natural Gas-Usage (MCF),0,0,"6226	","7302	",7/1/24,7/31/24,"182	",Usage,N/A
7/31/24,30 S Professor St - Baldwin Cottage,"200420094	",Natural Gas-Usage (MCF),0,0,"6204	","7302	",7/1/24,7/31/24,"101	",Usage,N/A
7/31/24,113 W College St - Harkness House,"200420185	",Natural Gas-Usage (MCF),0,0,"6210	","7302	",7/1/24,7/31/24,"128	",Usage,N/A
7/31/24,135 W College St,"200420187	",Natural Gas-Usage (MCF),1,3.38,"1839	","7302	",7/1/24,7/31/24,"13	",Usage,N/A
7/31/24,140 W College St - Dascomb,"200420426	",Natural Gas-Usage (MCF),0,0,"6206	","7302	",7/1/24,7/31/24,"118	",Usage,N/A
7/31/24,30 N Professor St - Warner Center Gym,"200420427	",Natural Gas-Usage (MCF),0,0,"1556	","7302	",7/1/24,7/31/24,"185	",Usage,N/A
7/31/24,50 N Professor St - Peters Hall,"200420429	",Natural Gas-Usage (MCF),4,13.51,"1548	","7302	",7/1/24,7/31/24,"163	",Usage,N/A
7/31/24,135 W Lorain St - Wilder Hall,"200420430	",Natural Gas-Usage (MCF),7,23.65,"1546	","7302	",7/1/24,7/31/24,"187	",Usage,N/A
7/31/24,180 W Lorain St - Crane Building,"200420563	",Natural Gas-Usage (MCF),2,6.76,"1537	","7302	",7/1/24,7/31/24,"117	",Usage,N/A
7/31/24,206 Woodland St - Jones Locker Room,200420585 - Jones LR,Natural Gas-Usage (MCF),0.5,1.69,"1541	","7302	",7/1/24,7/31/24,"200	",Usage,N/A
7/31/24,206 Woodland St - Williams Field House,200420585 - Williams FH,Natural Gas-Usage (MCF),1.5,5.07,"1540	","7302	",6/30/24,7/31/24,"188	",Usage,N/A
7/31/24,207 Woodland St - Zechiel House,"200420586	",Natural Gas-Usage (MCF),0,0,"6270	","7302	",7/1/24,7/31/24,"190	",Usage,N/A
7/31/24,167 Woodland St - Noah Hall,"200420587	",Natural Gas-Usage (MCF),0,0,"6258	","7302	",7/1/24,7/31/24,"158	",Usage,N/A
7/31/24,120 W Lorain St - Severance Hall,"200420590	",Natural Gas-Usage (MCF),0,0,"1552	","7302	",7/1/24,7/31/24,"175	",Usage,N/A
7/31/24,110 N Professor St - Wright Physics,"200420591	",Natural Gas-Usage (MCF),0,0,"1549	","7302	",7/1/24,7/31/24,"189	",Usage,N/A
7/31/24,148 N Professor St - Barnard House,"200420592	",Natural Gas-Usage (MCF),0,0,"6274	","7302	",7/1/24,7/31/24,"102	",Usage,N/A
7/31/24,176 N Professor St - East Hall,"200420593	",Natural Gas-Usage (MCF),0,0,"6256	","7302	",7/1/24,7/31/24,"120	",Usage,N/A
7/31/24,194 N Professor St - Burton Hall,"200420594	",Natural Gas-Usage (MCF),1,3.38,"6254	","7302	",7/1/24,7/31/24,"107	",Usage,N/A
7/31/24,208 N Professor St - Bailey House,"200420595	",Natural Gas-Usage (MCF),0,0,"6272	","7302	",7/1/24,7/31/24,"100	",Usage,N/A
7/31/24,95 Union St - Langston Hall,"200420596	",Natural Gas-Usage (MCF),0,0,"6260	","7302	",6/30/24,7/31/24,"154	",Usage,N/A
7/31/24,322 N Professor St - Central Storage,"200420607	",Natural Gas-Usage (MCF),4,13.51,"1927	","7302	",7/1/24,7/31/24,"283	",Usage,N/A
7/31/24,40 W Lorain St - Asia House Quadrangle,200421164 - Asia,Natural Gas-Usage (MCF),0,0,"6262	","7302	",7/1/24,7/31/24,"99	",Usage,N/A
7/31/24,50 W Lorain St - Bosworth Hall,200421164 - Bosworth,Natural Gas-Usage (MCF),0,0,"1555	","7302	",7/1/24,7/31/24,"105	",Usage,N/A
7/31/24,154 N Main St - Keep Cottage,"200421171	",Natural Gas-Usage (MCF),3,10.13,"6214	","7302	",7/1/24,7/31/24,"136	",Usage,N/A
7/31/24,64 E College St - Charles Martin Hall front downstairs,"200421538	",Natural Gas-Usage (MCF),0,0,"1805	","7302	",7/1/24,7/31/24,"75	",Usage,N/A
7/31/24,173 W Lorain St - Central Heating Plant,"200555387	",Natural Gas-Usage (MCF),960,3243.1,"1962	","7302	",7/1/24,7/31/24,"109	",Usage,N/A
7/31/24,52 W Lorain St - Carnegie Building,"200624855	",Natural Gas-Usage (MCF),0,0,"1536	","7302	",7/1/24,7/31/24,"108	",Usage,N/A
7/31/24,155 N Professor St - Stevenson Hall,"500044036	",Natural Gas-Usage (MCF),126,425.66,"6250	","7302	",7/1/24,7/31/24,"178	",Usage,N/A
7/31/24,173 W Lorain St - Central Heating Plant,"501157397	",Natural Gas-Usage (MCF),1004,3391.74,"1962	","7302	",7/1/24,7/31/24,"109	",Usage,N/A
7/31/24,169 N Professor St - Kahn Hall,SolarAction,Electric (Solar)-Usage (KWH),1340,187.6,"6222	","7303	",6/30/24,7/31/24,"135	",Usage,Onsite Generated Solar
